Date,Open,High,Low,Close,Volume,date,polarity_company,subjectivity,polarity_market
2020-10-27,11807.099609375,11899.0498046875,11723.0,11889.400390625,616300,2020-10-27,0.6559302893777689,0.7045284491032362,0.1281607943831138
2020-10-28,11922.599609375,11929.400390625,11684.849609375,11729.599609375,704000,2020-10-28,0.2273386095960935,0.6252442347506683,0.04980460858019459
2020-10-29,11633.2998046875,11744.150390625,11606.4501953125,11670.7998046875,555000,2020-10-29,0.7402825595604049,0.6418021875951025,0.011617488684315301
2020-10-30,11678.4501953125,11748.9501953125,11535.4501953125,11642.400390625,553700,2020-10-30,0.2941862314939499,0.6019838467240334,0.11565372402615406
2020-11-02,11697.349609375,11725.650390625,11557.400390625,11669.150390625,568400,2020-11-02,0.5273918179938426,0.7849601690585797,-0.03437412572600465
2020-11-03,11734.4501953125,11836.2001953125,11723.2998046875,11813.5,674300,2020-11-03,0.43741536767859207,0.6042041750134606,0.063658159187374
2020-11-04,11783.349609375,11929.650390625,11756.400390625,11908.5,667300,2020-11-04,0.5431948913947532,0.7697157600992605,0.008194332428533456
2020-11-05,12062.400390625,12131.099609375,12027.599609375,12120.2998046875,632500,2020-11-05,0.5840344093739985,0.5710550912401893,0.16228031861069409
2020-11-06,12156.650390625,12280.400390625,12131.849609375,12263.5498046875,576800,2020-11-06,0.41919597403870684,0.7468568798568513,0.0919232335484897
2020-11-09,12399.400390625,12474.0498046875,12367.349609375,12461.0498046875,553400,2020-11-09,0.3591089714318514,0.730049341917038,0.13115770417745365
2020-11-10,12556.400390625,12643.900390625,12475.25,12631.099609375,847500,2020-11-10,-0.16785598652703418,0.7114346732518503,0.19106215432092738
2020-11-11,12680.599609375,12769.75,12571.099609375,12749.150390625,880500,2020-11-11,0.47326521710916,0.6779919178648428,0.18143303803645253
2020-11-12,12702.150390625,12741.150390625,12624.849609375,12690.7998046875,622000,2020-11-12,0.47189059257507326,0.6697283248106639,0.07519924062369172
2020-11-13,12659.7001953125,12735.9501953125,12607.7001953125,12719.9501953125,513900,2020-11-13,0.21281294524669644,0.6944574576918967,0.050049006473273025
2020-11-17,12932.5,12934.0498046875,12797.099609375,12874.2001953125,707700,2020-11-17,0.48746293410658836,0.5352657912299037,0.12531378437523488
2020-11-18,12860.099609375,12948.849609375,12819.349609375,12938.25,731300,2020-11-18,0.6195760488510131,0.73208566904068,0.19882855209566297
2020-11-19,12839.5,12963.0,12745.75,12771.7001953125,768800,2020-11-19,0.6047877895512751,0.8202499491827828,0.025292178576919407
2020-11-20,12813.400390625,12892.4501953125,12730.25,12859.0498046875,664000,2020-11-20,0.021647674341996506,0.829862654209137,0.2134608294970045
2020-11-23,12960.2998046875,12968.849609375,12825.7001953125,12926.4501953125,633100,2020-11-23,0.47981874644756317,0.9362331628799438,0.20997977965959796
2020-11-24,13002.599609375,13079.099609375,12978.0,13055.150390625,571900,2020-11-24,0.5451126754283905,0.7835928082466126,0.2029096376057714
2020-11-25,13130.0,13145.849609375,12833.650390625,12858.400390625,679000,2020-11-25,-0.0071364492177963534,0.7519860938191413,0.13988401733579175
2020-11-26,12906.4501953125,13018.0,12790.400390625,12987.0,549800,2020-11-26,0.21659250557422638,0.9098219752311707,0.12820055605522518
2020-11-27,13012.0498046875,13035.2998046875,12914.2998046875,12968.9501953125,1162400,2020-11-27,0.13086808472871778,0.489264297299087,0.033612239161609755
2020-12-01,13062.2001953125,13128.400390625,12962.7998046875,13109.0498046875,583600,2020-12-01,0.391921223141253,0.6815334232524037,0.19686563995323683
2020-12-02,13121.400390625,13128.5,12983.5498046875,13113.75,717700,2020-12-02,0.2878413423895836,0.8220819439738989,0.11823656887913395
2020-12-03,13215.2998046875,13216.599609375,13107.900390625,13133.900390625,713700,2020-12-03,0.017943967878818513,0.89092089732488,0.18554522993224784
2020-12-04,13177.400390625,13280.0498046875,13152.849609375,13258.5498046875,640500,2020-12-04,0.21064497317586625,0.8065015247889927,0.1686467476311564
2020-12-07,13264.849609375,13366.650390625,13241.9501953125,13355.75,591700,2020-12-07,0.37824175449518055,0.7562227833729523,0.11981136359922262
2020-12-08,13393.849609375,13435.4501953125,13311.0498046875,13392.9501953125,543200,2020-12-08,0.34468046327431995,0.865513543287913,0.18771100606080954
2020-12-09,13458.099609375,13548.900390625,13449.599609375,13529.099609375,502600,2020-12-09,-0.14281940460205078,0.7540126045544943,0.19007364880027516
2020-12-10,13488.5,13503.5498046875,13399.2998046875,13478.2998046875,553400,2020-12-10,0.0188440829515457,0.1342817097902298,0.07141553228548554
2020-12-11,13512.2998046875,13579.349609375,13402.849609375,13513.849609375,787700,2020-12-11,0.13245819475163112,0.8458062301982533,0.15956801729465742
2020-12-14,13571.4501953125,13597.5,13472.4501953125,13558.150390625,558400,2020-12-14,-0.27973312760392827,0.7546978642543157,0.15588913002382898
2020-12-15,13547.2001953125,13589.650390625,13447.0498046875,13567.849609375,497600,2020-12-15,0.2911635011434555,0.6582684993743897,0.11950533426715991
2020-12-16,13663.099609375,13692.349609375,13606.4501953125,13682.7001953125,462200,2020-12-16,0.7012583017349243,0.7420219977696735,0.1975139575699965
2020-12-17,13713.5498046875,13773.25,13673.5498046875,13740.7001953125,416000,2020-12-17,0.5947089642286301,0.45477607995271685,0.18487601912261656
2020-12-18,13764.400390625,13772.849609375,13658.599609375,13760.5498046875,519400,2020-12-18,-0.4676488466560841,0.6963394522666931,0.12736281531332935
2020-12-21,13741.900390625,13777.5,13131.4501953125,13328.400390625,687300,2020-12-21,0.5336471324165662,0.8602275252342224,0.15287292920793707
2020-12-22,13373.650390625,13492.0498046875,13192.900390625,13466.2998046875,696200,2020-12-22,0.2156884130090475,0.7845624634064734,0.0697392776859867
2020-12-23,13473.5,13619.4501953125,13432.2001953125,13601.099609375,458700,2020-12-23,0.5943636894226074,0.7486637979745865,0.1654570576876907
2020-12-24,13672.150390625,13771.75,13626.900390625,13749.25,471400,2020-12-24,0.03081947751343249,0.8057728484272957,0.20516284220589848
2020-12-28,13815.150390625,13885.2998046875,13811.5498046875,13873.2001953125,403600,2020-12-28,-0.6459115743637085,0.7287822961807251,0.16947378178838615
2020-12-29,13910.349609375,13967.599609375,13859.900390625,13932.599609375,439600,2020-12-29,0.30281840264797205,0.7537154704332352,0.0898888860652341
2020-12-30,13980.900390625,13997.0,13864.9501953125,13981.9501953125,380700,2020-12-30,0.2307836227118969,0.681895578900973,0.18827969774009626
2020-12-31,13970.0,14024.849609375,13936.4501953125,13981.75,452400,2020-12-31,0.21177393011748785,0.5939507875591516,0.11679408799102102
2021-01-01,13996.099609375,14049.849609375,13991.349609375,14018.5,358100,2021-01-01,0.0,0.5,0.25892918904201456
2021-01-04,14104.349609375,14147.9501953125,13953.75,14132.900390625,495000,2021-01-04,0.0,0.5,0.15750236342456644
2021-01-05,14075.150390625,14215.599609375,14048.150390625,14199.5,492500,2021-01-05,0.0,0.5,0.18179589486680922
2021-01-06,14240.9501953125,14244.150390625,14039.900390625,14146.25,632300,2021-01-06,0.0,0.5,0.06231487909359717
2021-01-07,14253.75,14256.25,14123.099609375,14137.349609375,559200,2021-01-07,0.0,0.5,0.08570862644546322
2021-01-08,14258.400390625,14367.2998046875,14221.650390625,14347.25,613500,2021-01-08,0.0,0.5,0.09638463637280847
2021-01-11,14474.0498046875,14498.2001953125,14383.099609375,14484.75,672900,2021-01-11,0.0,0.5,0.09354111338141319
2021-01-12,14473.7998046875,14590.650390625,14432.849609375,14563.4501953125,929600,2021-01-12,0.0,0.5,0.03308404722394277
2021-01-13,14639.7998046875,14653.349609375,14435.7001953125,14564.849609375,874000,2021-01-13,0.0,0.5,0.10776959800730562
2021-01-14,14550.0498046875,14617.7998046875,14471.5,14595.599609375,620200,2021-01-14,0.0,0.5,0.07221971352118997
2021-01-15,14594.349609375,14617.4501953125,14357.849609375,14433.7001953125,789600,2021-01-15,0.0,0.5,-0.0021257681552978203
2021-01-18,14453.2998046875,14459.150390625,14222.7998046875,14281.2998046875,762000,2021-01-18,0.0,0.5,0.0934759475840408
2021-01-19,14371.650390625,14546.0498046875,14350.849609375,14521.150390625,546100,2021-01-19,-0.9250664114952089,0.9891090393066406,0.1598743848525077
2021-01-20,14538.2998046875,14666.4501953125,14517.5498046875,14644.7001953125,623100,2021-01-20,0.9235660433769226,0.1076782941818237,0.18407731273156752
2021-01-21,14730.9501953125,14753.5498046875,14517.25,14590.349609375,704600,2021-01-21,0.0,0.5,0.2113185016852286
2021-01-22,14583.400390625,14619.900390625,14357.75,14371.900390625,776800,2021-01-22,0.7897151112556458,0.0445783622562885,-0.01715138463134117
2021-01-25,14477.7998046875,14491.099609375,14218.599609375,14238.900390625,618600,2021-01-25,0.0,0.5,0.1441346940214503
2021-01-27,14237.9501953125,14237.9501953125,13929.2998046875,13967.5,660700,2021-01-27,0.0,0.5,0.14242154609684538
2021-01-28,13810.400390625,13898.25,13713.25,13817.5498046875,637900,2021-01-28,0.8089088797569275,0.5732449293136597,0.061725199250365355
2021-01-29,13946.599609375,13966.849609375,13596.75,13634.599609375,753200,2021-01-29,0.0,0.5,0.12913059822209563
2021-02-01,13758.599609375,14336.349609375,13661.75,14281.2001953125,870500,2021-02-01,0.917962372303009,0.8541193008422852,0.17843681099642622
2021-02-02,14481.099609375,14731.7001953125,14469.150390625,14647.849609375,915000,2021-02-02,0.0,0.5,0.11226752621846067
2021-02-03,14754.900390625,14868.849609375,14574.150390625,14789.9501953125,869500,2021-02-03,0.0,0.5,0.178174562974284
2021-02-04,14789.0498046875,14913.7001953125,14714.75,14895.650390625,884700,2021-02-04,0.0,0.5,0.14735108482487058
2021-02-05,14952.599609375,15014.650390625,14864.75,14924.25,935600,2021-02-05,0.0,0.5,0.2820521232586169
2021-02-08,15064.2998046875,15159.900390625,15041.0498046875,15115.7998046875,671200,2021-02-08,0.0,0.5,0.19346084410105557
2021-02-09,15164.150390625,15257.099609375,15064.2998046875,15109.2998046875,713300,2021-02-09,0.0,0.5,0.17156096090229203
2021-02-10,15119.0498046875,15168.25,14977.2001953125,15106.5,624800,2021-02-10,0.0,0.5,0.11870992494603762
2021-02-11,15073.25,15188.5,15065.400390625,15173.2998046875,500100,2021-02-11,0.0,0.5,0.0546745458557721
2021-02-12,15186.2001953125,15243.5,15081.0,15163.2998046875,571800,2021-02-12,0.924903392791748,0.7618697881698608,-0.03162003002362327
2021-02-15,15270.2998046875,15340.150390625,15243.400390625,15314.7001953125,456000,2021-02-15,-0.9462012648582458,0.3039139807224273,0.12951151872503347
2021-02-16,15371.4501953125,15431.75,15242.2001953125,15313.4501953125,648500,2021-02-16,0.9422497153282166,0.8336204886436462,0.18406370346960815
2021-02-17,15279.900390625,15314.2998046875,15170.75,15208.900390625,504800,2021-02-17,0.0,0.5,0.03040062024369151
2021-02-18,15238.7001953125,15250.75,15078.0498046875,15118.9501953125,770600,2021-02-18,0.0,0.5,0.1008442409117432
2021-02-19,15074.7998046875,15144.0498046875,14898.2001953125,14981.75,712200,2021-02-19,0.0,0.5,0.004600551826032714
2021-02-22,14999.0498046875,15010.099609375,14635.0498046875,14675.7001953125,609900,2021-02-22,0.9273640513420104,0.8265849351882935,0.07398775497944478
2021-02-23,14782.25,14854.5,14651.849609375,14707.7998046875,744100,2021-02-23,0.7834581136703491,0.3115538954734802,0.16553394390004023
2021-02-24,14729.150390625,15008.7998046875,14504.5,14982.0,403800,2021-02-24,0.0,0.5,0.11496736291586093
2021-02-25,15079.849609375,15176.5,15065.349609375,15097.349609375,803900,2021-02-25,0.0,0.5,0.1330339545745027
2021-02-26,14888.599609375,14919.4501953125,14467.75,14529.150390625,1103600,2021-02-26,0.0,0.5,0.06344327049950758
2021-03-01,14702.5,14806.7998046875,14638.5498046875,14761.5498046875,507300,2021-03-01,0.0,0.5,0.19505668580088587
2021-03-02,14865.2998046875,14959.099609375,14760.7998046875,14919.099609375,621700,2021-03-02,0.4983285963535309,0.9766489863395692,0.16379452033766678
2021-03-03,15064.400390625,15273.150390625,14995.7998046875,15245.599609375,544200,2021-03-03,0.0,0.5,0.15554231313247993
2021-03-04,15026.75,15202.349609375,14980.2001953125,15080.75,534900,2021-03-04,0.0,0.5,0.08872284592153169
2021-03-05,14977.9501953125,15092.349609375,14862.099609375,14938.099609375,640700,2021-03-05,0.0,0.5,-0.0047327282088922415
2021-03-08,15002.4501953125,15111.150390625,14919.900390625,14956.2001953125,0,2021-03-08,0.0,0.5,0.1151464260113773
2021-03-09,15049.900390625,15126.849609375,14925.4501953125,15098.400390625,675300,2021-03-09,0.0,0.5,0.20580088009085992
2021-03-10,15202.150390625,15218.4501953125,15100.849609375,15174.7998046875,404600,2021-03-10,-0.0219424702227115,0.9277190566062928,0.2665887583906834
2021-03-12,15321.150390625,15336.2998046875,14953.599609375,15030.9501953125,493200,2021-03-12,0.0,0.5,0.0936216190457344
2021-03-15,15048.400390625,15048.400390625,14745.849609375,14929.5,467500,2021-03-15,0.0,0.5,0.061015220006045534
2021-03-16,14996.099609375,15051.599609375,14890.650390625,14910.4501953125,100,2021-03-16,0.9351849555969238,0.9117361307144164,0.03501845319278355
2021-03-17,14946.5498046875,14956.5498046875,14696.0498046875,14721.2998046875,100,2021-03-17,0.0,0.5,-0.042268388973617996
2021-03-18,14855.5,14875.2001953125,14478.599609375,14557.849609375,542200,2021-03-18,0.0,0.5,0.026005819378482103
2021-03-19,14471.150390625,14788.25,14350.099609375,14744.0,919200,2021-03-19,0.0,0.5,0.1231226947965081
2021-03-22,14736.2998046875,14763.900390625,14597.849609375,14736.400390625,459000,2021-03-22,0.0,0.5,0.17880111147782632
2021-03-23,14768.5498046875,14878.599609375,14707.0,14814.75,474200,2021-03-23,0.0,0.5,0.21972318953619555
2021-03-24,14712.4501953125,14752.349609375,14535.0,14549.400390625,456400,2021-03-24,0.4258221983909607,0.9919266700744628,-0.0323378684363146
2021-03-25,14570.900390625,14575.599609375,14264.400390625,14324.900390625,606800,2021-03-25,0.0192468836903572,0.3679453432559967,0.031107730655507582
2021-03-26,14506.2998046875,14572.900390625,14414.25,14507.2998046875,481000,2021-03-26,0.0,0.5,0.08641531234163613
2021-03-30,14628.5,14876.2998046875,14617.599609375,14845.099609375,594500,2021-03-30,0.0,0.5,0.031790407351505595
2021-03-31,14811.849609375,14813.75,14670.25,14690.7001953125,463900,2021-03-31,0.0,0.5,0.0607290210512777
2021-04-01,14798.400390625,14883.2001953125,14692.4501953125,14867.349609375,445000,2021-04-01,0.0,0.5,0.16899674747967056
2021-04-05,14837.7001953125,14849.849609375,14459.5,14637.7998046875,509700,2021-04-05,0.0,0.5,0.019867491360022634
2021-04-06,14737.0,14779.099609375,14573.900390625,14683.5,475300,2021-04-06,0.0,0.5,-0.01250017139439783
2021-04-07,14716.4501953125,14879.7998046875,14649.849609375,14819.0498046875,0,2021-04-07,0.0,0.5,0.1390721239004051
2021-04-08,14875.650390625,14984.150390625,14821.099609375,14873.7998046875,514800,2021-04-08,0.0,0.5,0.039969254690019974
2021-04-09,14882.650390625,14918.4501953125,14785.650390625,14834.849609375,504100,2021-04-09,0.0,0.5,0.09244357187833104
2021-04-12,14644.650390625,14652.5,14248.7001953125,14310.7998046875,650200,2021-04-12,0.552892878651619,0.3026901930570602,-0.025898904582628862
2021-04-13,14364.900390625,14528.900390625,14274.900390625,14504.7998046875,605100,2021-04-13,-0.872846245765686,0.719336211681366,0.07139378366430839
2021-04-15,14522.400390625,14597.5498046875,14353.2001953125,14581.4501953125,568000,2021-04-15,0.9298804998397828,0.2547744810581207,0.050403827303411926
2021-04-16,14599.599609375,14697.7001953125,14559.0,14617.849609375,577200,2021-04-16,0.0,0.5,0.0
2021-04-19,14306.599609375,14382.2998046875,14191.400390625,14359.4501953125,512300,2021-04-19,0.0,0.5,0.0
2021-04-20,14526.7001953125,14526.9501953125,14207.2998046875,14296.400390625,467400,2021-04-20,0.0,0.5,0.0
2021-04-22,14219.150390625,14424.75,14151.400390625,14406.150390625,524600,2021-04-22,0.9364438951015472,0.9700453281402588,0.0
2021-04-23,14326.349609375,14461.150390625,14273.2998046875,14341.349609375,498100,2021-04-23,-0.9257583618164062,0.0669938176870346,0.0
2021-04-26,14449.4501953125,14557.5,14421.2998046875,14485.0,452700,2021-04-26,0.0,0.5,0.0
2021-04-27,14493.7998046875,14667.5498046875,14484.849609375,14653.0498046875,451800,2021-04-27,0.0,0.5,0.0
2021-04-28,14710.5,14890.25,14694.9501953125,14864.5498046875,457000,2021-04-28,-0.94076406955719,0.1389403194189071,0.0
2021-04-29,14979.0,15044.349609375,14814.4501953125,14894.900390625,517500,2021-04-29,0.9206523299217224,0.1317231059074401,0.0
2021-04-30,14747.349609375,14855.4501953125,14601.7001953125,14631.099609375,613900,2021-04-30,0.1712290495634079,0.0999777019023895,0.0
2021-05-03,14481.0498046875,14673.849609375,14416.25,14634.150390625,448900,2021-05-03,0.032682001590728815,0.8502652645111084,0.0
2021-05-04,14687.25,14723.400390625,14461.5,14496.5,503400,2021-05-04,0.3543411095937093,0.6360309571027756,0.0
2021-05-05,14604.150390625,14637.900390625,14506.599609375,14617.849609375,455900,2021-05-05,0.0,0.5,0.0
2021-05-06,14668.349609375,14743.900390625,14611.5,14724.7998046875,467800,2021-05-06,0.9189059436321259,0.15361559391021723,0.0
2021-05-07,14816.849609375,14863.0498046875,14765.5,14823.150390625,488000,2021-05-07,0.0,0.5,0.0
2021-05-10,14928.25,14966.900390625,14892.5,14942.349609375,522000,2021-05-10,0.0,0.5,0.0
2021-05-11,14789.7001953125,14900.0,14771.400390625,14850.75,647400,2021-05-11,0.0,0.5,0.0
2021-05-12,14823.5498046875,14824.0498046875,14649.7001953125,14696.5,643800,2021-05-12,0.0,0.5,0.0
2021-05-14,14749.400390625,14749.650390625,14591.900390625,14677.7998046875,620700,2021-05-14,0.0,0.5,0.0
2021-05-17,14756.25,14938.0,14725.349609375,14923.150390625,546400,2021-05-17,0.4912182241678238,0.9200835227966309,0.0
2021-05-18,15067.2001953125,15137.25,15043.7001953125,15108.099609375,583900,2021-05-18,0.0,0.5,0.0
2021-05-19,15058.599609375,15133.400390625,15008.849609375,15030.150390625,569100,2021-05-19,0.0,0.5,0.0
2021-05-20,15042.599609375,15069.7998046875,14884.900390625,14906.0498046875,480300,2021-05-20,0.0,0.5,0.0
2021-05-21,14987.7998046875,15190.0,14985.849609375,15175.2998046875,572900,2021-05-21,0.6175558380782604,0.9697683652242025,0.0
2021-05-24,15211.349609375,15256.25,15145.4501953125,15197.7001953125,579800,2021-05-24,0.0,0.5,0.0
2021-05-25,15291.75,15293.849609375,15163.400390625,15208.4501953125,441500,2021-05-25,0.9277333617210388,0.6192643940448761,0.0
2021-05-26,15257.0498046875,15319.900390625,15194.9501953125,15301.4501953125,384000,2021-05-26,0.9350734651088715,0.5937444865703583,0.0
2021-05-27,15323.9501953125,15384.5498046875,15272.5,15337.849609375,0,2021-05-27,0.0,0.5,0.0
2021-05-28,15421.2001953125,15469.650390625,15394.75,15435.650390625,468100,2021-05-28,0.0,0.5,0.0
2021-05-31,15437.75,15606.349609375,15374.0,15582.7998046875,436000,2021-05-31,0.9368546009063721,0.8616897761821747,0.0
2021-06-01,15629.650390625,15660.75,15528.2998046875,15574.849609375,409600,2021-06-01,0.0,0.5,0.0
2021-06-02,15520.349609375,15597.4501953125,15459.849609375,15576.2001953125,428600,2021-06-02,0.5181409306824207,0.6610412746667862,0.0
2021-06-03,15655.5498046875,15705.099609375,15611.0,15690.349609375,410200,2021-06-03,0.0,0.5,0.0
2021-06-04,15712.5,15733.599609375,15622.349609375,15670.25,414200,2021-06-04,0.4166436791419983,0.7092819809913635,0.0
2021-06-07,15725.099609375,15773.4501953125,15678.099609375,15751.650390625,394000,2021-06-07,-0.0507097318768501,0.978849709033966,0.0
2021-06-08,15773.900390625,15778.7998046875,15680.0,15740.099609375,378200,2021-06-08,0.0500935055315494,0.9271706342697144,0.0
2021-06-09,15766.2998046875,15800.4501953125,15566.900390625,15635.349609375,457900,2021-06-09,0.0,0.5,0.0
2021-06-10,15692.099609375,15751.25,15648.5,15737.75,298300,2021-06-10,0.0,0.5,0.0
2021-06-11,15796.4501953125,15835.5498046875,15749.7998046875,15799.349609375,363000,2021-06-11,0.0,0.5,0.0
2021-06-14,15791.400390625,15823.0498046875,15606.5,15811.849609375,392900,2021-06-14,-0.9649059176445008,0.9856125116348268,0.0
2021-06-15,15866.9501953125,15901.599609375,15842.400390625,15869.25,323300,2021-06-15,0.0,0.5,0.0
2021-06-16,15847.5,15880.849609375,15742.599609375,15767.5498046875,340200,2021-06-16,0.0,0.5,0.0
2021-06-17,15648.2998046875,15769.349609375,15616.75,15691.400390625,357600,2021-06-17,0.0,0.5,0.0
2021-06-18,15756.5,15761.5,15450.900390625,15683.349609375,640800,2021-06-18,0.0,0.5,0.0
2021-06-21,15525.849609375,15765.150390625,15505.650390625,15746.5,351500,2021-06-21,0.0,0.5,0.0
2021-06-22,15840.5,15895.75,15752.099609375,15772.75,322200,2021-06-22,0.0,0.5,0.0
2021-06-23,15862.7998046875,15862.9501953125,15673.9501953125,15686.9501953125,287500,2021-06-23,0.0586301647126674,0.9933043122291564,0.0
2021-06-24,15737.2998046875,15821.400390625,15702.7001953125,15790.4501953125,316700,2021-06-24,0.9351370930671692,0.1577739417552948,0.0
2021-06-25,15839.349609375,15870.7998046875,15772.2998046875,15860.349609375,314600,2021-06-25,0.10269644856452942,0.8449037671089172,0.0
2021-06-28,15915.349609375,15915.650390625,15792.150390625,15814.7001953125,255100,2021-06-28,0.5044931670029958,0.7590816716353098,0.0
2021-06-29,15807.5,15835.900390625,15724.0498046875,15748.4501953125,360300,2021-06-29,0.0581813007593154,0.968549907207489,0.0
2021-06-30,15776.900390625,15839.099609375,15708.75,15721.5,262400,2021-06-30,0.24533132463693616,0.6354119330644608,0.0
2021-07-01,15755.0498046875,15755.5498046875,15667.0498046875,15680.0,224900,2021-07-01,0.0,0.5,0.0
2021-07-02,15705.849609375,15738.349609375,15635.9501953125,15722.2001953125,254800,2021-07-02,0.0,0.5,0.0
2021-07-05,15793.400390625,15845.9501953125,15762.0498046875,15834.349609375,207000,2021-07-05,0.0,0.5,0.0
2021-07-06,15813.75,15914.2001953125,15801.0,15818.25,391400,2021-07-06,0.0,0.5,0.0
2021-07-07,15819.599609375,15893.5498046875,15779.7001953125,15879.650390625,329300,2021-07-07,0.0,0.5,0.0
2021-07-08,15855.400390625,15885.75,15682.900390625,15727.900390625,307900,2021-07-08,0.4243456516414881,0.7162682563066483,0.0
2021-07-09,15688.25,15730.849609375,15632.75,15689.7998046875,243200,2021-07-09,0.3240709106127421,0.33520807325839996,0.0
2021-07-12,15766.7998046875,15789.2001953125,15644.75,15692.599609375,216300,2021-07-12,0.06350998261145184,0.15799227250473838,0.0
2021-07-13,15794.0,15820.7998046875,15744.599609375,15812.349609375,246700,2021-07-13,0.07284273703893018,0.15522436797618863,0.0
2021-07-14,15808.7001953125,15877.349609375,15764.2001953125,15853.9501953125,0,2021-07-14,0.930339217185974,0.1404835283756256,0.0
2021-07-15,15872.150390625,15952.349609375,15855.0,15924.2001953125,284900,2021-07-15,0.6598968096077442,0.45810484513640404,0.0
2021-07-16,15958.349609375,15962.25,15882.599609375,15923.400390625,276300,2021-07-16,0.0,0.5,0.0
2021-07-19,15754.5,15836.900390625,15707.5,15752.400390625,242100,2021-07-19,0.0,0.5,0.0
2021-07-20,15703.9501953125,15728.4501953125,15578.5498046875,15632.099609375,274300,2021-07-20,0.0,0.5,0.0
2021-07-22,15736.599609375,15834.7998046875,15726.400390625,15824.0498046875,265300,2021-07-22,0.28310204297304153,0.9823901653289796,0.0
2021-07-23,15856.7998046875,15899.7998046875,15768.400390625,15856.0498046875,294100,2021-07-23,0.5463666468858719,0.9751204252243042,0.0
2021-07-26,15849.2998046875,15893.349609375,15797.0,15824.4501953125,267100,2021-07-26,0.07121669252713521,0.7377181847890218,0.0
2021-07-27,15860.5,15881.5498046875,15701.0,15746.4501953125,311000,2021-07-27,0.9333563297986984,0.7424653246998787,0.0
2021-07-28,15761.5498046875,15767.5,15513.4501953125,15709.400390625,318600,2021-07-28,-0.08603395521640775,0.577447896823287,0.0
2021-07-29,15762.7001953125,15817.349609375,15737.7998046875,15778.4501953125,401600,2021-07-29,0.21003011365731553,0.24351737896601353,0.0
2021-07-30,15800.599609375,15862.7998046875,15744.849609375,15763.0498046875,400000,2021-07-30,-0.19269999861717224,0.3333491738885641,0.0
2021-08-02,15874.900390625,15892.900390625,15834.650390625,15885.150390625,244800,2021-08-02,0.5715531125664711,0.6471686035394668,0.0
2021-08-03,15951.5498046875,16146.900390625,15914.349609375,16130.75,341300,2021-08-03,-0.9641952514648438,0.9640480279922484,0.0
2021-08-04,16195.25,16290.2001953125,16176.150390625,16258.7998046875,427300,2021-08-04,0.1382819712162017,0.2206222862005233,0.0
2021-08-05,16288.9501953125,16349.4501953125,16210.2998046875,16294.599609375,418200,2021-08-05,0.8104344606399536,0.1647872477769851,0.0
2021-08-06,16304.400390625,16336.75,16223.2998046875,16238.2001953125,320100,2021-08-06,0.5377200543880463,0.7403648868203163,0.0
2021-08-09,16281.349609375,16320.75,16179.0498046875,16258.25,240500,2021-08-09,-0.9647526741027832,0.1005292609333992,0.0
2021-08-10,16274.7998046875,16359.25,16202.25,16280.099609375,288000,2021-08-10,0.27067622542381287,0.6865345189968745,0.0
2021-08-11,16327.2998046875,16338.75,16162.5498046875,16282.25,277900,2021-08-11,0.9341888427734376,0.7366540431976318,0.0
2021-08-12,16303.650390625,16375.5,16286.900390625,16364.400390625,280200,2021-08-12,-0.33050336440404254,0.7171627779801685,0.0
2021-08-13,16385.69921875,16543.599609375,16376.2998046875,16529.099609375,321900,2021-08-13,0.2094723403453827,0.7600500524044037,0.0
2021-08-16,16518.400390625,16589.400390625,16480.75,16563.05078125,254000,2021-08-16,0.0,0.5,0.0
2021-08-17,16545.25,16628.55078125,16495.400390625,16614.599609375,297400,2021-08-17,0.0520001202821731,0.8590887188911438,0.0
2021-08-18,16691.94921875,16701.849609375,16535.849609375,16568.849609375,251800,2021-08-18,0.0,0.5,0.0
2021-08-20,16382.5,16509.55078125,16376.0498046875,16450.5,350800,2021-08-20,-0.2866477693120639,0.5321256915728251,0.0
2021-08-23,16592.25,16592.5,16395.69921875,16496.44921875,275600,2021-08-23,-0.2782013850907485,0.627529871960481,0.0
2021-08-24,16561.400390625,16647.099609375,16495.30078125,16624.599609375,275400,2021-08-24,-0.9048221111297609,0.9095932245254515,0.0
2021-08-25,16654.0,16712.44921875,16617.5,16634.650390625,265900,2021-08-25,0.9009267489115397,0.569374106824398,0.0
2021-08-26,16627.94921875,16683.69921875,16603.400390625,16636.900390625,253500,2021-08-26,-0.05320987105369565,0.907696396112442,0.0
2021-08-27,16642.55078125,16722.05078125,16565.599609375,16705.19921875,217400,2021-08-27,0.3689239919185638,0.9821686148643494,0.0
2021-08-30,16775.849609375,16951.5,16764.849609375,16931.05078125,283500,2021-08-30,0.6828247308731079,0.9322811663150787,0.0
2021-08-31,16947.5,17153.5,16915.849609375,17132.19921875,464400,2021-08-31,0.2845081153015296,0.7781678040822347,0.0
2021-09-01,17185.599609375,17225.75,17055.05078125,17076.25,301900,2021-09-01,-0.3333110213279724,0.6995632747809092,0.0
2021-09-02,17095.400390625,17245.5,17059.69921875,17234.150390625,242400,2021-09-02,0.3376298248767852,0.0480648595839738,0.0
2021-09-03,17262.44921875,17340.099609375,17212.19921875,17323.599609375,261400,2021-09-03,0.1701827496290207,0.8451889157295227,0.0
2021-09-06,17399.349609375,17429.55078125,17345.55078125,17377.80078125,228000,2021-09-06,0.4304793414970239,0.603971021870772,0.0
